Team Name,roster_person_fullName,roster_person_id,JSON_ValueString,JSON_Name6
New Jersey Devils,Miles Wood,8477425,4,gameWinningGoals
New Jersey Devils,Miles Wood,8477425,0,overTimeGoals
New Jersey Devils,Miles Wood,8477425,0,shortHandedGoals
New Jersey Devils,Miles Wood,8477425,0,shortHandedPoints
New Jersey Devils,Miles Wood,8477425,06:02,shortHandedTimeOnIce
New Jersey Devils,Miles Wood,8477425,96,blocked
New Jersey Devils,Miles Wood,8477425,-52,plusMinus
New Jersey Devils,Miles Wood,8477425,93,points
New Jersey Devils,Miles Wood,8477425,4390,shifts
New Jersey Devils,Miles Wood,8477425,12:54,timeOnIcePerGame
New Jersey Devils,Miles Wood,8477425,11:51,evenTimeOnIcePerGame
New Jersey Devils,Miles Wood,8477425,00:01,shortHandedTimeOnIcePerGame
New Jersey Devils,Miles Wood,8477425,01:02,powerPlayTimeOnIcePerGame
New Jersey Devils,Pavel Zacha,8478401,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
New Jersey Devils,Pavel Zacha,8478401,careerRegularSeason,
New Jersey Devils,Pavel Zacha,8478401,3844:59,timeOnIce
New Jersey Devils,Pavel Zacha,8478401,66,assists
New Jersey Devils,Pavel Zacha,8478401,35,goals
New Jersey Devils,Pavel Zacha,8478401,72,pim
New Jersey Devils,Pavel Zacha,8478401,373,shots
New Jersey Devils,Pavel Zacha,8478401,254,games
New Jersey Devils,Pavel Zacha,8478401,237,hits
New Jersey Devils,Pavel Zacha,8478401,12,powerPlayGoals
New Jersey Devils,Pavel Zacha,8478401,27,powerPlayPoints
New Jersey Devils,Pavel Zacha,8478401,408:08,powerPlayTimeOnIce
New Jersey Devils,Pavel Zacha,8478401,3071:33,evenTimeOnIce
New Jersey Devils,Pavel Zacha,8478401,72,penaltyMinutes
New Jersey Devils,Pavel Zacha,8478401,44.4,faceOffPct
New Jersey Devils,Pavel Zacha,8478401,9.4,shotPct
New Jersey Devils,Pavel Zacha,8478401,4,gameWinningGoals
New Jersey Devils,Pavel Zacha,8478401,0,overTimeGoals
New Jersey Devils,Pavel Zacha,8478401,5,shortHandedGoals
New Jersey Devils,Pavel Zacha,8478401,8,shortHandedPoints
New Jersey Devils,Pavel Zacha,8478401,365:18,shortHandedTimeOnIce
New Jersey Devils,Pavel Zacha,8478401,88,blocked
New Jersey Devils,Pavel Zacha,8478401,-36,plusMinus
New Jersey Devils,Pavel Zacha,8478401,101,points
New Jersey Devils,Pavel Zacha,8478401,4942,shifts
New Jersey Devils,Pavel Zacha,8478401,15:08,timeOnIcePerGame
New Jersey Devils,Pavel Zacha,8478401,12:05,evenTimeOnIcePerGame
New Jersey Devils,Pavel Zacha,8478401,01:26,shortHandedTimeOnIcePerGame
New Jersey Devils,Pavel Zacha,8478401,01:36,powerPlayTimeOnIcePerGame
New Jersey Devils,Mackenzie Blackwood,8478406,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
New Jersey Devils,Mackenzie Blackwood,8478406,careerRegularSeason,
New Jersey Devils,Mackenzie Blackwood,8478406,3521:36,timeOnIce
New Jersey Devils,Mackenzie Blackwood,8478406,7,ot
New Jersey Devils,Mackenzie Blackwood,8478406,5,shutouts
New Jersey Devils,Mackenzie Blackwood,8478406,28,wins
New Jersey Devils,Mackenzie Blackwood,8478406,22,losses
New Jersey Devils,Mackenzie Blackwood,8478406,1697,saves
New Jersey Devils,Mackenzie Blackwood,8478406,198,powerPlaySaves
New Jersey Devils,Mackenzie Blackwood,8478406,57,shortHandedSaves
New Jersey Devils,Mackenzie Blackwood,8478406,1442,evenSaves
New Jersey Devils,Mackenzie Blackwood,8478406,63,shortHandedShots
New Jersey Devils,Mackenzie Blackwood,8478406,1563,evenShots
New Jersey Devils,Mackenzie Blackwood,8478406,231,powerPlayShots
New Jersey Devils,Mackenzie Blackwood,8478406,0.91384,savePercentage
New Jersey Devils,Mackenzie Blackwood,8478406,2.72603,goalAgainstAverage
New Jersey Devils,Mackenzie Blackwood,8478406,63,games
New Jersey Devils,Mackenzie Blackwood,8478406,57,gamesStarted
New Jersey Devils,Mackenzie Blackwood,8478406,1857,shotsAgainst
New Jersey Devils,Mackenzie Blackwood,8478406,160,goalsAgainst
New Jersey Devils,Mackenzie Blackwood,8478406,55:53,timeOnIcePerGame
New Jersey Devils,Mackenzie Blackwood,8478406,85.7142857142857,powerPlaySavePercentage
New Jersey Devils,Mackenzie Blackwood,8478406,90.4761904761905,shortHandedSavePercentage
New Jersey Devils,Mackenzie Blackwood,8478406,92.2584772872681,evenStrengthSavePercentage
New Jersey Devils,Colton White,8478841,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
New Jersey Devils,Colton White,8478841,careerRegularSeason,
New Jersey Devils,Colton White,8478841,66:25,timeOnIce
New Jersey Devils,Colton White,8478841,0,assists
New Jersey Devils,Colton White,8478841,0,goals
New Jersey Devils,Colton White,8478841,2,pim
New Jersey Devils,Colton White,8478841,2,shots
New Jersey Devils,Colton White,8478841,5,games
New Jersey Devils,Colton White,8478841,2,hits
New Jersey Devils,Colton White,8478841,0,powerPlayGoals
New Jersey Devils,Colton White,8478841,0,powerPlayPoints
New Jersey Devils,Colton White,8478841,00:56,powerPlayTimeOnIce
New Jersey Devils,Colton White,8478841,64:42,evenTimeOnIce
New Jersey Devils,Colton White,8478841,2,penaltyMinutes
New Jersey Devils,Colton White,8478841,0,shotPct
New Jersey Devils,Colton White,8478841,0,gameWinningGoals
New Jersey Devils,Colton White,8478841,0,overTimeGoals
New Jersey Devils,Colton White,8478841,0,shortHandedGoals
New Jersey Devils,Colton White,8478841,0,shortHandedPoints
New Jersey Devils,Colton White,8478841,00:47,shortHandedTimeOnIce
New Jersey Devils,Colton White,8478841,4,blocked
New Jersey Devils,Colton White,8478841,-2,plusMinus
New Jersey Devils,Colton White,8478841,0,points
New Jersey Devils,Colton White,8478841,104,shifts
New Jersey Devils,Colton White,8478841,13:17,timeOnIcePerGame
New Jersey Devils,Colton White,8478841,12:56,evenTimeOnIcePerGame
New Jersey Devils,Colton White,8478841,00:09,shortHandedTimeOnIcePerGame
New Jersey Devils,Colton White,8478841,00:11,powerPlayTimeOnIcePerGame
New Jersey Devils,Nicholas Merkley,8478447,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
New Jersey Devils,Nicholas Merkley,8478447,careerRegularSeason,
New Jersey Devils,Nicholas Merkley,8478447,24:55,timeOnIce
New Jersey Devils,Nicholas Merkley,8478447,1,assists
New Jersey Devils,Nicholas Merkley,8478447,0,goals
New Jersey Devils,Nicholas Merkley,8478447,2,pim
New Jersey Devils,Nicholas Merkley,8478447,3,shots
New Jersey Devils,Nicholas Merkley,8478447,2,games
New Jersey Devils,Nicholas Merkley,8478447,2,hits
New Jersey Devils,Nicholas Merkley,8478447,0,powerPlayGoals
New Jersey Devils,Nicholas Merkley,8478447,0,powerPlayPoints
New Jersey Devils,Nicholas Merkley,8478447,02:15,powerPlayTimeOnIce
New Jersey Devils,Nicholas Merkley,8478447,22:40,evenTimeOnIce
New Jersey Devils,Nicholas Merkley,8478447,2,penaltyMinutes
New Jersey Devils,Nicholas Merkley,8478447,0,shotPct
New Jersey Devils,Nicholas Merkley,8478447,0,gameWinningGoals
New Jersey Devils,Nicholas Merkley,8478447,0,overTimeGoals
New Jersey Devils,Nicholas Merkley,8478447,0,shortHandedGoals
New Jersey Devils,Nicholas Merkley,8478447,0,shortHandedPoints
New Jersey Devils,Nicholas Merkley,8478447,00:00,shortHandedTimeOnIce
New Jersey Devils,Nicholas Merkley,8478447,1,blocked
New Jersey Devils,Nicholas Merkley,8478447,0,plusMinus
New Jersey Devils,Nicholas Merkley,8478447,1,points
New Jersey Devils,Nicholas Merkley,8478447,35,shifts
New Jersey Devils,Nicholas Merkley,8478447,12:27,timeOnIcePerGame
New Jersey Devils,Nicholas Merkley,8478447,11:20,evenTimeOnIcePerGame
New Jersey Devils,Nicholas Merkley,8478447,00:00,shortHandedTimeOnIcePerGame
New Jersey Devils,Nicholas Merkley,8478447,01:07,powerPlayTimeOnIcePerGame
New Jersey Devils,Kevin Rooney,8479291,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
New Jersey Devils,Kevin Rooney,8479291,careerRegularSeason,
New Jersey Devils,Kevin Rooney,8479291,986:42,timeOnIce
New Jersey Devils,Kevin Rooney,8479291,7,assists
New Jersey Devils,Kevin Rooney,8479291,10,goals
New Jersey Devils,Kevin Rooney,8479291,35,pim
New Jersey Devils,Kevin Rooney,8479291,79,shots
New Jersey Devils,Kevin Rooney,8479291,83,games
New Jersey Devils,Kevin Rooney,8479291,123,hits
New Jersey Devils,Kevin Rooney,8479291,0,powerPlayGoals
New Jersey Devils,Kevin Rooney,8479291,0,powerPlayPoints
New Jersey Devils,Kevin Rooney,8479291,02:48,powerPlayTimeOnIce
New Jersey Devils,Kevin Rooney,8479291,828:15,evenTimeOnIce
New Jersey Devils,Kevin Rooney,8479291,35,penaltyMinutes
New Jersey Devils,Kevin Rooney,8479291,48.4,faceOffPct
New Jersey Devils,Kevin Rooney,8479291,12.7,shotPct
New Jersey Devils,Kevin Rooney,8479291,1,gameWinningGoals
New Jersey Devils,Kevin Rooney,8479291,0,overTimeGoals
New Jersey Devils,Kevin Rooney,8479291,3,shortHandedGoals
New Jersey Devils,Kevin Rooney,8479291,4,shortHandedPoints
New Jersey Devils,Kevin Rooney,8479291,155:39,shortHandedTimeOnIce
New Jersey Devils,Kevin Rooney,8479291,46,blocked
New Jersey Devils,Kevin Rooney,8479291,-4,plusMinus
New Jersey Devils,Kevin Rooney,8479291,17,points
New Jersey Devils,Kevin Rooney,8479291,1408,shifts
New Jersey Devils,Kevin Rooney,8479291,11:53,timeOnIcePerGame
New Jersey Devils,Kevin Rooney,8479291,09:58,evenTimeOnIcePerGame
New Jersey Devils,Kevin Rooney,8479291,01:52,shortHandedTimeOnIcePerGame
New Jersey Devils,Kevin Rooney,8479291,00:02,powerPlayTimeOnIcePerGame
New Jersey Devils,Joey Anderson,8479315,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
New Jersey Devils,Joey Anderson,8479315,careerRegularSeason,
New Jersey Devils,Joey Anderson,8479315,501:10,timeOnIce
New Jersey Devils,Joey Anderson,8479315,4,assists
New Jersey Devils,Joey Anderson,8479315,5,goals
New Jersey Devils,Joey Anderson,8479315,8,pim
New Jersey Devils,Joey Anderson,8479315,54,shots
New Jersey Devils,Joey Anderson,8479315,40,games
New Jersey Devils,Joey Anderson,8479315,47,hits
New Jersey Devils,Joey Anderson,8479315,0,powerPlayGoals
New Jersey Devils,Joey Anderson,8479315,0,powerPlayPoints
New Jersey Devils,Joey Anderson,8479315,08:08,powerPlayTimeOnIce
New Jersey Devils,Joey Anderson,8479315,445:14,evenTimeOnIce
New Jersey Devils,Joey Anderson,8479315,8,penaltyMinutes
New Jersey Devils,Joey Anderson,8479315,55.6,faceOffPct
New Jersey Devils,Joey Anderson,8479315,9.3,shotPct
New Jersey Devils,Joey Anderson,8479315,1,gameWinningGoals
New Jersey Devils,Joey Anderson,8479315,0,overTimeGoals
New Jersey Devils,Joey Anderson,8479315,1,shortHandedGoals
New Jersey Devils,Joey Anderson,8479315,1,shortHandedPoints
New Jersey Devils,Joey Anderson,8479315,47:48,shortHandedTimeOnIce
New Jersey Devils,Joey Anderson,8479315,12,blocked
New Jersey Devils,Joey Anderson,8479315,-8,plusMinus
New Jersey Devils,Joey Anderson,8479315,9,points
New Jersey Devils,Joey Anderson,8479315,678,shifts
New Jersey Devils,Joey Anderson,8479315,12:31,timeOnIcePerGame
New Jersey Devils,Joey Anderson,8479315,11:07,evenTimeOnIcePerGame
New Jersey Devils,Joey Anderson,8479315,01:11,shortHandedTimeOnIcePerGame
New Jersey Devils,Joey Anderson,8479315,00:12,powerPlayTimeOnIcePerGame
New Jersey Devils,Jesper Bratt,8479407,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
New Jersey Devils,Jesper Bratt,8479407,careerRegularSeason,
New Jersey Devils,Jesper Bratt,8479407,2584:09,timeOnIce
New Jersey Devils,Jesper Bratt,8479407,59,assists
New Jersey Devils,Jesper Bratt,8479407,32,goals
New Jersey Devils,Jesper Bratt,8479407,30,pim
New Jersey Devils,Jesper Bratt,8479407,269,shots
New Jersey Devils,Jesper Bratt,8479407,174,games
New Jersey Devils,Jesper Bratt,8479407,102,hits
New Jersey Devils,Jesper Bratt,8479407,5,powerPlayGoals
New Jersey Devils,Jesper Bratt,8479407,22,powerPlayPoints
New Jersey Devils,Jesper Bratt,8479407,359:48,powerPlayTimeOnIce
New Jersey Devils,Jesper Bratt,8479407,2135:04,evenTimeOnIce
New Jersey Devils,Jesper Bratt,8479407,30,penaltyMinutes
New Jersey Devils,Jesper Bratt,8479407,48,faceOffPct
New Jersey Devils,Jesper Bratt,8479407,11.9,shotPct
New Jersey Devils,Jesper Bratt,8479407,4,gameWinningGoals
New Jersey Devils,Jesper Bratt,8479407,0,overTimeGoals
New Jersey Devils,Jesper Bratt,8479407,1,shortHandedGoals
New Jersey Devils,Jesper Bratt,8479407,2,shortHandedPoints
New Jersey Devils,Jesper Bratt,8479407,89:17,shortHandedTimeOnIce
New Jersey Devils,Jesper Bratt,8479407,57,blocked
New Jersey Devils,Jesper Bratt,8479407,-31,plusMinus
New Jersey Devils,Jesper Bratt,8479407,91,points
New Jersey Devils,Jesper Bratt,8479407,3372,shifts
New Jersey Devils,Jesper Bratt,8479407,14:51,timeOnIcePerGame
New Jersey Devils,Jesper Bratt,8479407,12:16,evenTimeOnIcePerGame
New Jersey Devils,Jesper Bratt,8479407,00:30,shortHandedTimeOnIcePerGame
New Jersey Devils,Jesper Bratt,8479407,02:04,powerPlayTimeOnIcePerGame
New Jersey Devils,Nico Hischier,8480002,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
New Jersey Devils,Nico Hischier,8480002,careerRegularSeason,
New Jersey Devils,Nico Hischier,8480002,3416:27,timeOnIce
New Jersey Devils,Nico Hischier,8480002,81,assists
New Jersey Devils,Nico Hischier,8480002,50,goals
New Jersey Devils,Nico Hischier,8480002,60,pim
New Jersey Devils,Nico Hischier,8480002,439,shots
New Jersey Devils,Nico Hischier,8480002,197,games
New Jersey Devils,Nico Hischier,8480002,151,hits
New Jersey Devils,Nico Hischier,8480002,6,powerPlayGoals
New Jersey Devils,Nico Hischier,8480002,26,powerPlayPoints
New Jersey Devils,Nico Hischier,8480002,495:09,powerPlayTimeOnIce
New Jersey Devils,Nico Hischier,8480002,2787:01,evenTimeOnIce
New Jersey Devils,Nico Hischier,8480002,60,penaltyMinutes
New Jersey Devils,Nico Hischier,8480002,46.6,faceOffPct
New Jersey Devils,Nico Hischier,8480002,11.4,shotPct
New Jersey Devils,Nico Hischier,8480002,6,gameWinningGoals
New Jersey Devils,Nico Hischier,8480002,3,overTimeGoals
New Jersey Devils,Nico Hischier,8480002,1,shortHandedGoals
New Jersey Devils,Nico Hischier,8480002,2,shortHandedPoints
New Jersey Devils,Nico Hischier,8480002,134:17,shortHandedTimeOnIce
New Jersey Devils,Nico Hischier,8480002,115,blocked
New Jersey Devils,Nico Hischier,8480002,1,plusMinus
New Jersey Devils,Nico Hischier,8480002,131,points
New Jersey Devils,Nico Hischier,8480002,4287,shifts
New Jersey Devils,Nico Hischier,8480002,17:20,timeOnIcePerGame
New Jersey Devils,Nico Hischier,8480002,14:08,evenTimeOnIcePerGame
New Jersey Devils,Nico Hischier,8480002,00:40,shortHandedTimeOnIcePerGame
New Jersey Devils,Nico Hischier,8480002,02:30,powerPlayTimeOnIcePerGame
New Jersey Devils,Jack Hughes,8481559,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
New Jersey Devils,Jack Hughes,8481559,careerRegularSeason,
New Jersey Devils,Jack Hughes,8481559,776:37,timeOnIce
New Jersey Devils,Jack Hughes,8481559,13,assists
New Jersey Devils,Jack Hughes,8481559,7,goals
New Jersey Devils,Jack Hughes,8481559,6,pim
New Jersey Devils,Jack Hughes,8481559,103,shots
New Jersey Devils,Jack Hughes,8481559,49,games
New Jersey Devils,Jack Hughes,8481559,12,hits
New Jersey Devils,Jack Hughes,8481559,4,powerPlayGoals
New Jersey Devils,Jack Hughes,8481559,8,powerPlayPoints
New Jersey Devils,Jack Hughes,8481559,163:48,powerPlayTimeOnIce
New Jersey Devils,Jack Hughes,8481559,611:43,evenTimeOnIce
New Jersey Devils,Jack Hughes,8481559,6,penaltyMinutes
New Jersey Devils,Jack Hughes,8481559,35.9,faceOffPct
New Jersey Devils,Jack Hughes,8481559,6.8,shotPct
New Jersey Devils,Jack Hughes,8481559,2,gameWinningGoals
New Jersey Devils,Jack Hughes,8481559,1,overTimeGoals
New Jersey Devils,Jack Hughes,8481559,0,shortHandedGoals
New Jersey Devils,Jack Hughes,8481559,0,shortHandedPoints
New Jersey Devils,Jack Hughes,8481559,01:06,shortHandedTimeOnIce
New Jersey Devils,Jack Hughes,8481559,16,blocked
New Jersey Devils,Jack Hughes,8481559,-19,plusMinus
New Jersey Devils,Jack Hughes,8481559,20,points
New Jersey Devils,Jack Hughes,8481559,887,shifts
New Jersey Devils,Jack Hughes,8481559,15:50,timeOnIcePerGame
New Jersey Devils,Jack Hughes,8481559,12:29,evenTimeOnIcePerGame
New Jersey Devils,Jack Hughes,8481559,00:01,shortHandedTimeOnIcePerGame
New Jersey Devils,Jack Hughes,8481559,03:20,powerPlayTimeOnIcePerGame
Toronto Maple Leafs,Morgan Rielly,8476853,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Toronto Maple Leafs,Morgan Rielly,8476853,careerRegularSeason,
Toronto Maple Leafs,Morgan Rielly,8476853,11177:20,timeOnIce
Toronto Maple Leafs,Morgan Rielly,8476853,216,assists
Toronto Maple Leafs,Morgan Rielly,8476853,54,goals
Toronto Maple Leafs,Morgan Rielly,8476853,125,pim
Toronto Maple Leafs,Morgan Rielly,8476853,1109,shots
Toronto Maple Leafs,Morgan Rielly,8476853,516,games
Toronto Maple Leafs,Morgan Rielly,8476853,444,hits
Toronto Maple Leafs,Morgan Rielly,8476853,9,powerPlayGoals
Toronto Maple Leafs,Morgan Rielly,8476853,87,powerPlayPoints
Toronto Maple Leafs,Morgan Rielly,8476853,1050:13,powerPlayTimeOnIce
Toronto Maple Leafs,Morgan Rielly,8476853,9415:25,evenTimeOnIce
Toronto Maple Leafs,Morgan Rielly,8476853,125,penaltyMinutes
Toronto Maple Leafs,Morgan Rielly,8476853,0,faceOffPct
Toronto Maple Leafs,Morgan Rielly,8476853,4.9,shotPct
Toronto Maple Leafs,Morgan Rielly,8476853,8,gameWinningGoals
Toronto Maple Leafs,Morgan Rielly,8476853,4,overTimeGoals
Toronto Maple Leafs,Morgan Rielly,8476853,1,shortHandedGoals
Toronto Maple Leafs,Morgan Rielly,8476853,1,shortHandedPoints
Toronto Maple Leafs,Morgan Rielly,8476853,711:42,shortHandedTimeOnIce
Toronto Maple Leafs,Morgan Rielly,8476853,701,blocked
Toronto Maple Leafs,Morgan Rielly,8476853,-40,plusMinus
Toronto Maple Leafs,Morgan Rielly,8476853,270,points
Toronto Maple Leafs,Morgan Rielly,8476853,14506,shifts
Toronto Maple Leafs,Morgan Rielly,8476853,21:39,timeOnIcePerGame
Toronto Maple Leafs,Morgan Rielly,8476853,18:14,evenTimeOnIcePerGame
Toronto Maple Leafs,Morgan Rielly,8476853,01:22,shortHandedTimeOnIcePerGame
Toronto Maple Leafs,Morgan Rielly,8476853,02:02,powerPlayTimeOnIcePerGame
Toronto Maple Leafs,Cody Ceci,8476879,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
